text,label
"Supply chains, crucial in the fight against #coronavirus , are not as resilient as we might think.
Imagine what will happen if we face shortages in food supplies due to the depletion of scarce natural resources.

#CircularEconomy offer solutions...
 https://t.co/bnlFgojRfA",neutral
"The power of human connection is stronger than ever, even in times of physical distancing. Let's reach out to our loved ones, check in on friends, and spread positivity through virtual hugs and kind words. #StayConnected #COVID19",positive
Started a gratitude journal. It's a wonderful practice to focus on the positive aspects of life. #Gratitude #PositiveThinking #COVID19,positive
The number of COVID-19 cases keeps rising every day. It feels like there's no end in sight. #coronavirus #pandemic,negative
Make the right choice Buy ammo,neutral
Time Magazine announces U S Company will offer at home test directly to consumer starting March 23,neutral
"Malls will keep closed until April 18th, but our deliveries are always online - cannot let these lovely small animals stay hungry right? Best prices ?  #StayHome #CoronaVirus #DogFood #CatFood #BirdFood #FishFood #HappyCat #HappyDog #Orijen #Acana #TasteOfTheWild #Ziwipeak #Sera https://t.co/aQmAZ4ajdA",positive
Dear ?@CloversoftSG? pharmacies charging ????7 for pocket size #handsanitizer they tell me you raised prices so they have to pass it on. You can do better #pricegouging #coronavirus https://t.co/hLACPwlHVv,extremely positive
"@merylkevans Wore mask to the supermarket.  At least everyone in that store was also wearing a mask.  At another store, there were many who were not.  Planning to not to go to any store for at least another week. #Masks4All #StayHomeSaveLives",neutral
"Communities are coming together to support local businesses during these challenging times. By ordering takeout, purchasing gift cards, and sharing positive reviews, we can help ensure the survival of our favorite local establishments. #supportlocal #COVID19 #positivity",positive
The hoarding and price gouging of essential supplies during the pandemic is unethical and unfair. It's time to put people's needs above profits. #COVID19 #coronavirus #pricegouging,negative
The resilience and adaptability of individuals and communities is truly remarkable. We will overcome this challenge together. #Resilience #COVID19,extremely positive
"The lack of testing and contact tracing for COVID-19 is unacceptable. Without accurate data, we can't effectively control the spread of the virus. It's a failure of public health infrastructure. #coronavirus #testing",extremely negative
"Salute you all Heroes?
These #Brooklyn residents are using online tools to organize free food deliveries for neighbors who've lost their jobs as the #coronavirus ravages US economy, or are too physically vulnerable to walk into a grocery store

 https://t.co/bkcjOpKMtb",positive
"Despite the challenges, we are seeing incredible acts of creativity and innovation emerge. #AdaptingTogether #COVID19",extremely positive
It's incredible to witness the innovation and creativity that is emerging during this time. People are finding new ways to adapt and thrive. #Innovation #Creativity,extremely positive
The world is coming together to find solutions and support each other. We are witnessing the power of global collaboration. #GlobalUnity #COVID19 #coronavirus,extremely positive
"The healthcare system is on the brink of collapse due to the overwhelming number of COVID-19 cases. Doctors and nurses are exhausted, resources are scarce, and patients are dying. It's a healthcare crisis like we've never seen before. #coronavirus #healthcare",extremely negative
Just finished a puzzle. It's a challenging but rewarding activity that keeps the mind sharp. #PuzzleTime #BrainExercise #COVID19,positive
"Hey @CDCgov: And with hoarders gouging the prices of masks while store supplies are close to ZERO stock, where do you precisely believe any American can get their hands on theee masks??

#Coronavirus: CDC says all Americans should wear masks: https://t.co/r6jNTxT6Gk

#COVID19",neutral
The global economy is in ruins because of COVID-19. It will take years to recover from this crisis. #globaleconomy #COVID19impact,extremely negative
gas prices have been amazing since COVID. If you drop my insurance prices you can hit me with some more apocalypses #oilprice #COVID2019,positive
"Alex Jones' Superblue toothpaste (which he claims cures COVID-19) has 4.5 stars on Amazon! The single 1-star review gave low marks not because the product is a sham and a rip off sold by a charlatan, but because it contains Blue #1. This clearly disappointed one consumer.",neutral
This pandemic has reminded us of the importance of gratitude and appreciating the little things in life. #Grateful #COVID19 #coronavirus,extremely positive
"The impact of COVID-19 on small businesses is devastating, many are closing down permanently. #coronavirus #smallbusinesses",negative
"The long-term effects of COVID-19 on the economy are dire. We are facing a recession, job losses, and economic instability for years to come. #COVID19 #economiccrisis",extremely negative
"The Trader Joe's grocery store in D.C.'s U Street corridor is temporarily closed after an employee tested positive for COVID-19, the company announced Wednesday. @WTOP https://t.co/Ak5TvL3puv",positive
Handling groceries in supermarket can live on surfaces from hours to days,neutral
@10DowningStreet @BorisJohnson What are you doing about supermarkets increasing prices to make money from tragic impacts of covid-19. supermarket chains are hiking prices meaning people that lost income are forced to go without! How can they stay safe wit,extremely negative
"Remember to practice gratitude and focus on the positive aspects of your life. It can be easy to get caught up in negativity, but shifting our mindset can make a world of difference. #Gratitude #PositiveMindset #COVID19",positive
"Taking this time to reflect and appreciate the things that truly matter in life - our health, our loved ones, and our community. #Reflection #COVID19",positive
The lack of coordination and preparedness in handling the COVID-19 crisis is deeply concerning. #coronavirus #response,negative
We will emerge from this stronger and more united than ever before. #StrengthInUnity #COVID19,positive
"The food service industry is adapting fast to the current challenges COVID-19 presents, many independent wholesalers have opened their doors to the general public for the first time to help cope with demand on our supermarkets. Read more here - https://t.co/xxffNJ3aQK  ? https://t.co/Rtnxod823G",positive
"????We expect consumer interest and site traffic to exceed what we????ll be able to fulfill"" PLCB. 
Did you try to buy #wine or #spirits #online today with no luck? The website was shut down due to ""overwhelming demand"".  @PennWatch #alcohol #coronavirus

https://t.co/7LMdKRA3ma",extremely positive
Shoutout to all the healthcare workers who are working tirelessly to keep us safe and healthy. You are true heroes! #ThankYou #COVID19,extremely positive
"Let's use this time to reflect on what truly matters in life - our health, relationships, and the well-being of our planet. We have the opportunity to create a better future. #Reflection #COVID19",extremely positive
"First Covid-19 Takeover Stock (ad)
Big Pharma loves to buy small biotechs when the market drops. In Q4'18, they bought 3 biotechs in 3 months GET THE STORY ? https://t.co/nfc0LQkcax #consumer #market https://t.co/AO1XKQBhR1",positive
"Catching a supermarket #hoarder 

#coronavirus #CoronavirusPandemic #CoronavirusUSA #toiletpaper #ToiletPaperPanic 

https://t.co/XBIULw4GWV",neutral
"I understand there is a lot of anger and confusion regarding the Governor????s emergency orders, but we would rather have you mad at your state government and alive than sick or dead and unable to post mean things on our social media. This virus is no joke. https://t.co/MHMLQ2ronN",extremely negative
